trend_id,trend_name,category,date,weekly_interest,region,sentiment,related_brands,growth_rate,forecast_2025
10516,ESG Investing,Finance,2023-07-21,15,EU,0.34,"BlackRock, Nike",1.1,76
10517,AI Agents,Finance,2024-09-19,51,China,-0.11,"Nike, OpenAI",17.0,67
10518,AI Agents,Sustainability,2024-11-18,20,China,0.33,"Nike, BlackRock",10.4,61
10519,AI Agents,Sustainability,2023-12-06,27,India,0.6,"BlackRock, Nike",4.5,67
10520,AI Agents,Finance,2023-08-02,50,India,-0.18,"Nike, Tesla",12.2,56
10521,Green Hydrogen,Finance,2023-12-31,23,USA,0.69,"BlackRock, OpenAI",18.0,90
10522,ESG Investing,Finance,2024-01-14,20,USA,1.0,"BlackRock, OpenAI",15.0,73
10523,Green Hydrogen,Sustainability,2024-09-19,14,USA,0.02,"Nike, BlackRock",10.9,95
10524,Green Hydrogen,Tech,2023-04-15,17,India,-0.15,"BlackRock, OpenAI",7.1,87
10525,ESG Investing,Tech,2023-01-29,20,USA,0.26,"Nike, BlackRock",14.2,90
10526,AI Agents,Tech,2023-12-01,58,EU,-0.07,"BlackRock, OpenAI",9.8,56
10527,AI Agents,Sustainability,2023-07-20,19,China,0.37,"BlackRock, Tesla",11.8,96
10528,DeFi 2.0,Finance,2024-08-03,15,EU,0.05,"BlackRock, OpenAI",10.5,62
10529,ESG Investing,Tech,2025-03-23,11,EU,0.4,"OpenAI, Tesla",8.9,81
10530,ESG Investing,Tech,2024-04-17,45,India,0.09,"OpenAI, Tesla",6.1,70
10531,ESG Investing,Tech,2023-05-19,32,India,-0.11,"BlackRock, Tesla",8.0,69
10532,ESG Investing,Tech,2024-01-31,14,China,0.26,"Tesla, Nike",-1.6,52
10533,Green Hydrogen,Finance,2023-07-16,30,USA,0.14,"Tesla, Nike",12.3,80
10534,Green Hydrogen,Sustainability,2025-01-03,10,China,0.52,"Nike, Tesla",-4.4,84
10535,ESG Investing,Sustainability,2023-04-09,39,India,0.44,"Nike, OpenAI",9.7,75
10536,AI Agents,Tech,2024-01-24,21,USA,0.33,"Nike, BlackRock",1.6,92
10537,Green Hydrogen,Tech,2023-12-09,40,EU,1.0,"BlackRock, Tesla",9.2,59
10538,ESG Investing,Tech,2023-02-17,58,USA,0.32,"Tesla, Nike",-2.3,78
10539,ESG Investing,Finance,2024-11-23,32,India,0.42,"OpenAI, Nike",11.8,82
10540,ESG Investing,Finance,2024-05-29,46,India,0.71,"BlackRock, OpenAI",-0.5,66
10541,DeFi 2.0,Tech,2023-10-14,20,EU,-0.0,"OpenAI, Tesla",16.0,54
10542,ESG Investing,Finance,2023-07-16,20,EU,0.34,"BlackRock, OpenAI",12.9,91
10543,AI Agents,Tech,2024-07-07,26,India,0.36,"Nike, BlackRock",3.1,76
10544,Green Hydrogen,Finance,2023-08-10,3,India,0.01,"BlackRock, Tesla",11.0,82
10545,AI Agents,Tech,2025-04-01,34,USA,0.5,"BlackRock, Nike",6.6,71
10546,AI Agents,Finance,2024-05-07,37,USA,0.21,"BlackRock, OpenAI",5.3,86
10547,AI Agents,Tech,2023-01-05,17,USA,0.34,"BlackRock, Tesla",17.7,91
10548,DeFi 2.0,Finance,2023-02-11,30,China,0.84,"BlackRock, Tesla",0.4,86
10549,Green Hydrogen,Tech,2023-01-26,13,China,0.36,"Tesla, BlackRock",14.9,76
10550,ESG Investing,Sustainability,2023-05-24,23,China,0.83,"OpenAI, Nike",15.9,52
10551,ESG Investing,Finance,2025-03-04,40,USA,0.02,"Nike, Tesla",8.5,87
10552,ESG Investing,Finance,2023-01-10,35,India,0.83,"Tesla, BlackRock",5.6,56
10553,ESG Investing,Finance,2023-05-28,24,EU,0.41,"Nike, OpenAI",10.8,98
10554,ESG Investing,Tech,2024-08-21,5,India,0.84,"Nike, OpenAI",-4.2,70
10555,ESG Investing,Sustainability,2023-06-21,47,EU,0.1,"Tesla, Nike",7.1,85
10556,ESG Investing,Sustainability,2023-10-06,39,USA,0.76,"OpenAI, Tesla",19.5,97
10557,Green Hydrogen,Tech,2023-12-06,18,China,0.1,"OpenAI, Nike",10.4,98
10558,Green Hydrogen,Tech,2024-08-16,21,China,0.72,"BlackRock, OpenAI",16.9,60
10559,Green Hydrogen,Finance,2023-07-02,31,China,0.56,"BlackRock, Nike",-3.5,76
10560,Green Hydrogen,Finance,2023-10-16,18,EU,0.06,"OpenAI, Tesla",20.0,60
10561,DeFi 2.0,Tech,2023-12-24,60,China,0.27,"Nike, OpenAI",16.5,75
10562,ESG Investing,Sustainability,2024-04-20,16,USA,0.01,"Nike, Tesla",-3.4,69
10563,DeFi 2.0,Sustainability,2024-04-15,20,China,-0.62,"Nike, OpenAI",8.1,95
10564,DeFi 2.0,Tech,2023-07-01,29,EU,0.48,"Tesla, OpenAI",4.8,51
10565,DeFi 2.0,Tech,2023-12-12,14,EU,0.02,"Tesla, OpenAI",0.8,84
10566,AI Agents,Tech,2024-02-09,54,EU,-0.01,"Nike, Tesla",4.7,95
10567,AI Agents,Finance,2023-07-03,0,China,-0.26,"Tesla, Nike",4.6,93
10568,Green Hydrogen,Tech,2024-01-28,31,EU,0.21,"Nike, OpenAI",-3.8,72
10569,Green Hydrogen,Sustainability,2024-01-02,29,USA,0.42,"Nike, Tesla",4.9,82
10570,DeFi 2.0,Sustainability,2023-01-09,18,China,0.83,"BlackRock, OpenAI",13.2,64
10571,ESG Investing,Finance,2025-03-21,11,EU,0.1,"Tesla, Nike",-0.1,50
10572,Green Hydrogen,Sustainability,2024-09-16,2,EU,0.48,"Nike, OpenAI",16.0,78
10573,DeFi 2.0,Tech,2023-10-27,5,China,0.37,"Nike, OpenAI",18.4,72
10574,Green Hydrogen,Tech,2024-12-27,46,USA,0.86,"Tesla, Nike",-0.4,72
10575,ESG Investing,Sustainability,2024-06-20,30,China,0.16,"BlackRock, OpenAI",-0.6,72
10576,ESG Investing,Finance,2024-06-25,43,EU,0.02,"OpenAI, Tesla",7.4,59
10577,AI Agents,Sustainability,2024-06-25,15,EU,0.22,"Tesla, OpenAI",4.4,56
10578,AI Agents,Sustainability,2023-04-05,59,India,-0.47,"Nike, OpenAI",-0.1,53
10579,Green Hydrogen,Sustainability,2023-09-28,62,USA,0.67,"Nike, Tesla",9.9,63
10580,ESG Investing,Finance,2025-02-07,44,EU,0.08,"OpenAI, BlackRock",18.3,59
10581,DeFi 2.0,Sustainability,2023-05-28,6,USA,0.76,"BlackRock, OpenAI",14.8,76
10582,AI Agents,Tech,2023-04-22,12,USA,1.0,"BlackRock, OpenAI",7.8,67
10583,Green Hydrogen,Finance,2023-07-04,61,India,1.0,"Tesla, BlackRock",18.1,93
10584,AI Agents,Finance,2024-12-30,14,India,0.44,"OpenAI, Nike",1.8,84
10585,Green Hydrogen,Sustainability,2024-09-10,34,India,0.35,"Nike, OpenAI",1.9,91
10586,DeFi 2.0,Finance,2023-10-06,18,USA,0.03,"Nike, Tesla",8.1,75
10587,DeFi 2.0,Finance,2024-10-03,5,China,0.27,"OpenAI, BlackRock",4.5,77
10588,Green Hydrogen,Finance,2023-06-02,43,India,0.29,"Tesla, BlackRock",-3.3,96
10589,DeFi 2.0,Finance,2025-04-23,50,EU,0.27,"BlackRock, Nike",8.2,63
10590,ESG Investing,Tech,2024-11-07,29,China,0.53,"Nike, OpenAI",5.3,66
10591,DeFi 2.0,Tech,2025-04-15,19,USA,0.45,"OpenAI, Tesla",8.5,51
10592,ESG Investing,Finance,2023-10-13,38,India,-0.08,"Tesla, BlackRock",7.2,51
10593,DeFi 2.0,Tech,2023-10-21,14,China,0.32,"BlackRock, Nike",15.1,73
10594,Green Hydrogen,Finance,2025-01-14,34,USA,0.53,"Nike, Tesla",-4.6,79
10595,AI Agents,Sustainability,2024-10-04,30,China,0.6,"Tesla, OpenAI",6.2,100
10596,DeFi 2.0,Sustainability,2023-06-21,40,EU,-0.9,"Nike, Tesla",0.1,53
10597,DeFi 2.0,Tech,2024-09-19,30,China,0.37,"BlackRock, Nike",18.8,69
10598,ESG Investing,Tech,2023-04-05,23,EU,0.53,"BlackRock, Nike",18.1,88
10599,ESG Investing,Sustainability,2025-04-17,41,India,0.19,"BlackRock, Nike",-4.6,60
10600,DeFi 2.0,Sustainability,2024-12-25,11,China,0.67,"OpenAI, BlackRock",15.4,57
10601,DeFi 2.0,Tech,2024-10-01,13,India,0.63,"BlackRock, Nike",10.4,71
10602,Green Hydrogen,Finance,2024-05-08,44,China,0.3,"OpenAI, Nike",15.8,96
10603,DeFi 2.0,Sustainability,2024-11-01,38,USA,0.39,"Nike, OpenAI",8.3,79
10604,ESG Investing,Sustainability,2025-03-30,10,USA,-0.03,"BlackRock, Tesla",4.2,65
10605,Green Hydrogen,Sustainability,2024-04-06,32,China,-0.19,"BlackRock, Tesla",4.4,77
10606,AI Agents,Finance,2023-09-02,60,EU,0.15,"Tesla, OpenAI",15.4,99
10607,ESG Investing,Tech,2023-12-17,28,China,0.39,"Nike, Tesla",0.1,55
10608,Green Hydrogen,Sustainability,2024-08-29,48,India,0.5,"Tesla, OpenAI",-4.6,82
10609,AI Agents,Tech,2024-05-24,16,India,0.46,"Nike, Tesla",0.0,53
10610,Green Hydrogen,Sustainability,2024-06-05,46,India,0.18,"Nike, BlackRock",15.3,60
10611,ESG Investing,Sustainability,2024-02-15,18,India,0.54,"Tesla, OpenAI",5.9,66
10612,AI Agents,Tech,2023-04-04,15,China,-0.16,"Nike, BlackRock",-3.4,74
10613,DeFi 2.0,Finance,2025-04-09,25,China,0.93,"Tesla, OpenAI",12.3,62
10614,Green Hydrogen,Finance,2024-09-05,5,USA,0.19,"OpenAI, Nike",5.6,79
10615,DeFi 2.0,Sustainability,2025-03-01,7,EU,0.58,"OpenAI, Nike",17.4,76
10616,Green Hydrogen,Tech,2023-08-22,27,EU,-0.09,"OpenAI, Nike",17.8,51
10617,ESG Investing,Tech,2024-08-03,70,India,0.02,"BlackRock, Tesla",6.1,55
10618,Green Hydrogen,Finance,2023-06-27,15,China,0.73,"BlackRock, Nike",15.3,70
10619,Green Hydrogen,Finance,2023-03-06,49,India,0.44,"Tesla, Nike",19.1,68
10620,AI Agents,Tech,2024-09-09,30,USA,0.4,"OpenAI, BlackRock",8.7,55
10621,AI Agents,Finance,2023-09-08,17,China,1.0,"Tesla, OpenAI",16.9,81
10622,Green Hydrogen,Sustainability,2024-08-13,14,India,0.17,"Tesla, BlackRock",7.4,91
10623,Green Hydrogen,Tech,2023-05-25,41,India,0.46,"Tesla, BlackRock",12.6,75
10624,Green Hydrogen,Sustainability,2024-06-05,30,India,0.73,"OpenAI, BlackRock",3.5,70
10625,AI Agents,Tech,2024-05-05,39,China,0.4,"BlackRock, OpenAI",6.4,90
10626,DeFi 2.0,Finance,2024-09-12,52,China,0.32,"Tesla, BlackRock",10.4,60
10627,Green Hydrogen,Finance,2024-09-28,54,India,0.42,"BlackRock, Tesla",-0.6,60
10628,ESG Investing,Tech,2024-02-16,40,India,0.12,"BlackRock, OpenAI",0.3,60
10629,AI Agents,Finance,2025-03-27,28,India,0.07,"OpenAI, Tesla",10.3,72
10630,Green Hydrogen,Tech,2023-03-28,37,India,0.56,"BlackRock, Tesla",-3.6,99
10631,AI Agents,Sustainability,2024-03-23,6,China,0.31,"BlackRock, OpenAI",5.2,76
10632,DeFi 2.0,Finance,2024-04-19,45,EU,1.0,"Tesla, BlackRock",2.1,89
10633,Green Hydrogen,Finance,2023-01-17,31,USA,0.55,"Tesla, BlackRock",0.6,66
10634,DeFi 2.0,Finance,2024-09-26,32,China,0.89,"Tesla, BlackRock",2.1,95
10635,DeFi 2.0,Tech,2024-10-01,35,India,0.24,"Nike, OpenAI",17.9,96
10636,DeFi 2.0,Tech,2023-04-25,15,India,-0.52,"Nike, BlackRock",-1.0,75
10637,AI Agents,Sustainability,2024-11-27,36,India,0.1,"BlackRock, Tesla",18.8,82
10638,ESG Investing,Sustainability,2024-03-02,13,China,0.33,"BlackRock, Nike",1.0,77
10639,Green Hydrogen,Finance,2023-04-11,16,India,0.67,"Tesla, BlackRock",18.2,79
10640,ESG Investing,Finance,2023-10-22,7,China,0.7,"OpenAI, Tesla",6.6,57
10641,ESG Investing,Finance,2023-10-12,30,EU,0.03,"Nike, Tesla",0.9,74
10642,Green Hydrogen,Tech,2025-04-14,32,China,0.52,"Tesla, BlackRock",3.8,56
10643,Green Hydrogen,Finance,2023-01-15,32,India,0.4,"BlackRock, OpenAI",3.0,75
10644,Green Hydrogen,Finance,2024-04-01,23,USA,0.92,"OpenAI, Tesla",0.8,64
10645,Green Hydrogen,Sustainability,2023-02-11,37,India,-0.48,"Tesla, Nike",-0.8,57
10646,AI Agents,Finance,2024-11-25,20,EU,0.24,"Tesla, BlackRock",8.7,57
10647,Green Hydrogen,Sustainability,2023-11-30,9,China,0.22,"Nike, Tesla",0.5,96
10648,DeFi 2.0,Sustainability,2024-08-03,24,India,0.27,"BlackRock, Nike",10.5,52
10649,AI Agents,Tech,2023-06-12,53,China,0.0,"Nike, BlackRock",10.9,60
10650,DeFi 2.0,Finance,2024-01-26,21,China,0.24,"Tesla, Nike",-2.7,52
10651,AI Agents,Sustainability,2024-11-08,43,China,0.62,"BlackRock, Nike",0.9,99
10652,DeFi 2.0,Tech,2023-08-20,36,China,-0.17,"BlackRock, Tesla",3.0,74
10653,DeFi 2.0,Sustainability,2025-03-09,22,USA,0.48,"OpenAI, BlackRock",19.0,90
10654,ESG Investing,Finance,2024-07-19,19,India,0.42,"OpenAI, BlackRock",0.8,82
10655,Green Hydrogen,Finance,2024-02-04,47,China,0.34,"Nike, OpenAI",17.8,63
10656,AI Agents,Tech,2024-11-13,22,India,0.09,"Nike, Tesla",3.4,78
10657,AI Agents,Sustainability,2023-10-28,41,USA,0.07,"BlackRock, Tesla",-0.7,93
10658,DeFi 2.0,Sustainability,2024-01-30,46,USA,-0.56,"OpenAI, Nike",7.0,81
10659,ESG Investing,Finance,2024-02-14,7,India,0.54,"BlackRock, Tesla",13.3,53
10660,ESG Investing,Tech,2023-10-07,4,India,1.0,"Tesla, BlackRock",8.2,65
10661,Green Hydrogen,Finance,2023-08-27,7,EU,0.76,"OpenAI, Nike",19.7,90
10662,ESG Investing,Sustainability,2023-06-12,23,China,0.39,"Nike, Tesla",5.4,64
10663,Green Hydrogen,Finance,2023-11-22,38,EU,0.63,"OpenAI, Tesla",19.8,77
10664,AI Agents,Tech,2024-11-24,33,China,0.02,"BlackRock, Tesla",-1.9,91
10665,DeFi 2.0,Finance,2023-11-17,3,India,0.23,"BlackRock, Nike",16.8,83
10666,Green Hydrogen,Sustainability,2023-01-04,41,China,0.03,"Tesla, BlackRock",-4.0,73
10667,ESG Investing,Sustainability,2023-06-14,31,India,0.27,"BlackRock, Nike",-2.5,95
10668,AI Agents,Tech,2024-05-02,19,China,0.58,"OpenAI, Tesla",14.6,64
10669,ESG Investing,Sustainability,2023-11-13,21,EU,-0.22,"BlackRock, OpenAI",13.5,96
10670,DeFi 2.0,Tech,2024-11-16,36,EU,0.52,"Tesla, BlackRock",8.7,70
10671,Green Hydrogen,Finance,2023-09-26,38,USA,-0.06,"OpenAI, Nike",9.1,88
10672,AI Agents,Finance,2023-08-24,21,India,0.9,"Tesla, OpenAI",10.5,97
10673,Green Hydrogen,Finance,2023-04-01,27,EU,0.03,"BlackRock, OpenAI",17.7,50
10674,ESG Investing,Finance,2025-04-01,30,India,0.1,"BlackRock, Nike",15.3,52
10675,AI Agents,Finance,2023-03-17,8,USA,0.63,"Nike, OpenAI",-0.1,70
10676,Green Hydrogen,Sustainability,2024-12-29,12,India,0.02,"Tesla, BlackRock",5.7,78
10677,DeFi 2.0,Sustainability,2025-03-05,21,USA,0.01,"Tesla, Nike",-3.2,53
10678,Green Hydrogen,Finance,2023-12-23,58,USA,0.27,"Tesla, OpenAI",7.0,83
10679,AI Agents,Tech,2023-08-10,35,EU,-0.09,"Tesla, BlackRock",16.0,62
10680,ESG Investing,Finance,2024-08-02,25,China,-0.04,"Nike, BlackRock",1.7,98
10681,AI Agents,Sustainability,2025-04-13,49,USA,0.06,"Nike, OpenAI",8.8,64
10682,DeFi 2.0,Finance,2024-11-07,4,USA,0.49,"BlackRock, Nike",5.4,100
10683,AI Agents,Sustainability,2023-02-27,18,USA,0.64,"Tesla, OpenAI",-3.1,90
10684,Green Hydrogen,Sustainability,2023-03-29,13,India,0.63,"BlackRock, OpenAI",8.4,94
10685,ESG Investing,Finance,2023-05-28,16,EU,0.28,"Nike, Tesla",15.3,57
10686,ESG Investing,Tech,2023-08-22,34,India,0.54,"OpenAI, BlackRock",3.7,64
10687,DeFi 2.0,Tech,2024-09-13,50,India,0.27,"Tesla, Nike",2.0,71
10688,ESG Investing,Tech,2024-05-05,47,China,-0.14,"BlackRock, Tesla",2.8,80
10689,ESG Investing,Sustainability,2023-05-12,56,EU,0.65,"Nike, OpenAI",18.3,97
10690,ESG Investing,Tech,2023-04-20,44,USA,0.3,"OpenAI, Nike",8.5,81
10691,Green Hydrogen,Sustainability,2023-01-24,39,USA,-0.81,"Nike, Tesla",14.7,77
10692,ESG Investing,Tech,2024-05-17,32,India,0.72,"OpenAI, Tesla",8.7,95
10693,AI Agents,Sustainability,2023-05-21,23,EU,0.14,"OpenAI, Nike",11.9,60
10694,AI Agents,Sustainability,2023-10-21,54,EU,-0.08,"Nike, Tesla",11.4,98
10695,DeFi 2.0,Tech,2023-04-05,35,India,0.16,"Tesla, Nike",16.4,63
10696,ESG Investing,Tech,2023-03-28,23,China,-0.17,"Nike, Tesla",-1.1,94
10697,DeFi 2.0,Finance,2024-10-12,49,China,0.69,"Tesla, Nike",7.6,51
10698,DeFi 2.0,Finance,2024-01-21,19,India,1.0,"Nike, OpenAI",15.1,84
10699,DeFi 2.0,Sustainability,2023-12-30,18,China,0.16,"BlackRock, Tesla",4.3,100
10700,Green Hydrogen,Finance,2023-08-03,21,China,0.19,"BlackRock, Nike",6.4,89
10701,Green Hydrogen,Tech,2023-10-28,12,India,0.01,"BlackRock, OpenAI",6.9,81
10702,ESG Investing,Finance,2023-07-12,18,India,0.36,"Tesla, BlackRock",12.4,51
10703,DeFi 2.0,Finance,2024-09-21,19,USA,1.0,"Tesla, BlackRock",13.7,92
10704,AI Agents,Tech,2023-06-08,4,EU,-0.22,"OpenAI, Tesla",8.8,87
10705,AI Agents,Finance,2023-05-21,21,EU,-0.27,"BlackRock, OpenAI",8.3,60
10706,AI Agents,Tech,2024-04-05,24,EU,-0.04,"BlackRock, Tesla",7.0,78
10707,AI Agents,Finance,2023-06-04,8,USA,0.24,"OpenAI, Tesla",2.4,63
10708,ESG Investing,Finance,2024-05-27,36,India,0.3,"Nike, Tesla",-3.5,69
10709,Green Hydrogen,Sustainability,2023-06-02,33,China,0.72,"Tesla, OpenAI",3.0,65
10710,DeFi 2.0,Finance,2025-03-09,17,China,0.9,"Tesla, BlackRock",-3.5,68
10711,AI Agents,Finance,2024-11-11,68,India,0.74,"Nike, OpenAI",-3.6,66
10712,AI Agents,Finance,2024-01-14,7,EU,0.44,"BlackRock, Nike",6.1,96
10713,Green Hydrogen,Sustainability,2025-03-20,68,EU,-0.07,"Nike, OpenAI",13.9,84
10714,DeFi 2.0,Sustainability,2024-04-23,40,EU,-0.25,"Nike, OpenAI",-4.4,79
10715,DeFi 2.0,Finance,2023-10-26,49,India,0.51,"OpenAI, BlackRock",0.5,77
10716,AI Agents,Sustainability,2023-04-06,28,China,-0.15,"Tesla, Nike",-4.3,59
10717,Green Hydrogen,Finance,2024-09-13,13,USA,0.54,"Tesla, Nike",8.9,83
10718,AI Agents,Finance,2023-11-25,17,India,0.99,"OpenAI, BlackRock",12.2,72
10719,AI Agents,Tech,2023-05-21,21,USA,0.13,"OpenAI, Tesla",-3.5,64
10720,AI Agents,Sustainability,2023-12-12,24,India,-0.01,"Tesla, BlackRock",6.7,83
10721,AI Agents,Sustainability,2024-10-02,20,USA,0.63,"OpenAI, Nike",13.3,86
10722,DeFi 2.0,Tech,2023-07-28,11,USA,0.73,"BlackRock, Tesla",6.3,69
10723,AI Agents,Tech,2023-05-11,29,India,-0.15,"OpenAI, Nike",2.6,81
10724,AI Agents,Finance,2024-10-03,27,EU,0.82,"BlackRock, OpenAI",15.8,51
10725,AI Agents,Sustainability,2023-04-19,17,EU,0.08,"OpenAI, Nike",18.2,76
10726,AI Agents,Tech,2023-12-13,34,India,0.68,"OpenAI, BlackRock",16.4,52
10727,ESG Investing,Tech,2024-05-04,12,India,-0.12,"OpenAI, BlackRock",9.8,52
10728,Green Hydrogen,Sustainability,2023-05-17,47,USA,1.0,"Tesla, OpenAI",16.8,56
10729,ESG Investing,Tech,2023-07-24,16,EU,1.0,"Tesla, Nike",17.0,88
10730,ESG Investing,Finance,2023-10-14,19,India,-0.41,"OpenAI, Tesla",10.8,81
10731,AI Agents,Tech,2023-04-17,33,USA,0.09,"Tesla, BlackRock",6.6,72
10732,AI Agents,Sustainability,2023-10-11,76,China,0.34,"BlackRock, OpenAI",3.9,98
10733,AI Agents,Sustainability,2023-03-16,48,India,1.0,"BlackRock, Tesla",-1.0,92
10734,DeFi 2.0,Sustainability,2024-10-01,36,USA,0.44,"OpenAI, Nike",18.0,88
10735,DeFi 2.0,Tech,2023-03-14,31,India,0.21,"Tesla, OpenAI",-0.1,62
10736,Green Hydrogen,Tech,2023-07-02,61,China,1.0,"Nike, OpenAI",7.1,66
10737,DeFi 2.0,Tech,2024-06-07,49,USA,0.53,"OpenAI, Tesla",-3.9,78
10738,Green Hydrogen,Tech,2024-07-15,53,EU,0.21,"OpenAI, BlackRock",15.3,53
10739,DeFi 2.0,Sustainability,2023-05-16,8,India,-0.16,"BlackRock, Nike",5.8,92
10740,ESG Investing,Finance,2023-07-29,41,EU,0.17,"Tesla, OpenAI",4.5,77
10741,Green Hydrogen,Sustainability,2024-04-02,56,USA,0.07,"BlackRock, Nike",9.1,97
10742,ESG Investing,Sustainability,2024-02-19,56,USA,0.3,"BlackRock, Nike",3.1,61
10743,ESG Investing,Sustainability,2024-04-01,57,EU,0.31,"Tesla, BlackRock",9.3,97
10744,Green Hydrogen,Tech,2024-08-09,41,EU,0.75,"OpenAI, BlackRock",10.4,61
10745,ESG Investing,Finance,2025-01-01,33,USA,0.49,"Tesla, Nike",9.0,54
10746,Green Hydrogen,Tech,2024-03-09,51,EU,0.35,"OpenAI, Tesla",1.2,81
10747,Green Hydrogen,Sustainability,2025-01-06,23,USA,0.33,"Tesla, OpenAI",9.2,95
10748,AI Agents,Finance,2024-11-16,63,India,0.59,"OpenAI, BlackRock",7.1,64
10749,AI Agents,Finance,2025-03-15,46,EU,0.37,"BlackRock, OpenAI",16.0,57
10750,AI Agents,Sustainability,2024-07-12,43,India,-0.21,"OpenAI, BlackRock",10.0,87
10751,Green Hydrogen,Sustainability,2024-06-25,16,EU,0.09,"Tesla, BlackRock",-1.5,74
10752,ESG Investing,Tech,2024-06-24,8,USA,-0.01,"BlackRock, Nike",15.9,72
10753,AI Agents,Sustainability,2025-01-20,40,EU,0.26,"Tesla, Nike",1.0,58
10754,Green Hydrogen,Finance,2024-09-30,53,EU,0.79,"Tesla, OpenAI",0.6,61
10755,DeFi 2.0,Sustainability,2025-04-25,28,EU,0.61,"OpenAI, Tesla",11.9,77
10756,ESG Investing,Tech,2025-02-25,32,USA,-0.18,"Nike, BlackRock",9.2,86
10757,ESG Investing,Finance,2023-06-07,25,India,0.98,"Nike, OpenAI",3.7,94
10758,Green Hydrogen,Finance,2025-01-21,31,China,0.01,"BlackRock, OpenAI",-1.6,91
10759,AI Agents,Finance,2024-10-28,12,EU,0.35,"OpenAI, BlackRock",-1.2,100
10760,Green Hydrogen,Tech,2024-11-10,29,USA,-0.5,"Nike, BlackRock",5.2,71
10761,ESG Investing,Finance,2023-02-24,26,EU,0.48,"Nike, OpenAI",18.4,59
10762,DeFi 2.0,Sustainability,2025-01-13,46,India,0.9,"OpenAI, Nike",2.6,52
10763,AI Agents,Tech,2024-04-16,19,USA,0.23,"OpenAI, BlackRock",0.8,76
10764,ESG Investing,Finance,2024-02-28,12,China,-0.99,"Nike, BlackRock",6.0,72
10765,DeFi 2.0,Finance,2023-07-22,6,USA,0.31,"Nike, OpenAI",15.3,60
10766,Green Hydrogen,Finance,2024-02-28,13,India,1.0,"Nike, BlackRock",9.3,67
10767,AI Agents,Sustainability,2023-01-26,47,EU,0.34,"Tesla, Nike",1.1,70
10768,Green Hydrogen,Sustainability,2025-01-05,24,China,-0.07,"BlackRock, Tesla",18.2,70
10769,Green Hydrogen,Tech,2023-11-06,42,EU,-0.08,"Tesla, Nike",7.4,93
10770,AI Agents,Sustainability,2024-11-18,38,China,0.92,"BlackRock, Nike",10.9,85
10771,DeFi 2.0,Finance,2025-02-23,5,China,0.7,"Tesla, OpenAI",10.1,58
10772,DeFi 2.0,Sustainability,2023-06-30,43,China,0.01,"OpenAI, BlackRock",12.7,53
10773,ESG Investing,Sustainability,2023-01-06,26,USA,-0.09,"Tesla, BlackRock",2.7,62
10774,ESG Investing,Tech,2024-06-30,36,India,0.47,"OpenAI, Tesla",-3.0,54
10775,AI Agents,Tech,2025-03-12,30,USA,0.01,"Tesla, OpenAI",19.1,70
10776,AI Agents,Tech,2023-10-22,35,EU,-0.01,"BlackRock, OpenAI",17.6,95
10777,Green Hydrogen,Finance,2024-07-07,35,USA,0.65,"BlackRock, Tesla",10.2,92
10778,DeFi 2.0,Sustainability,2023-08-03,7,USA,0.49,"OpenAI, Tesla",18.6,93
10779,Green Hydrogen,Sustainability,2024-05-02,35,USA,0.15,"BlackRock, OpenAI",15.9,61
10780,ESG Investing,Tech,2025-01-21,35,India,0.8,"Nike, BlackRock",2.0,64
10781,AI Agents,Tech,2023-12-05,25,China,0.96,"OpenAI, Tesla",16.0,92
10782,AI Agents,Finance,2023-05-06,32,EU,0.48,"Nike, BlackRock",10.3,57
10783,ESG Investing,Tech,2024-12-05,14,USA,-0.26,"Tesla, Nike",-3.8,96
10784,ESG Investing,Finance,2023-01-30,29,India,0.83,"BlackRock, Nike",14.7,91
10785,AI Agents,Tech,2023-10-07,37,EU,-0.21,"OpenAI, BlackRock",19.7,72
10786,ESG Investing,Tech,2023-11-05,24,USA,0.36,"BlackRock, Nike",10.4,85
10787,AI Agents,Finance,2023-09-16,14,EU,-0.09,"Nike, Tesla",-3.9,62
10788,DeFi 2.0,Sustainability,2024-02-27,39,USA,0.35,"Nike, BlackRock",11.0,90
10789,ESG Investing,Tech,2025-04-17,15,China,-0.19,"OpenAI, Nike",14.4,66
10790,Green Hydrogen,Sustainability,2024-03-10,28,USA,0.6,"BlackRock, Tesla",6.9,85
10791,AI Agents,Tech,2023-01-19,26,USA,-0.57,"OpenAI, Tesla",16.8,81
10792,DeFi 2.0,Tech,2024-05-04,35,EU,-0.0,"BlackRock, Nike",4.5,55
10793,AI Agents,Sustainability,2024-06-30,40,USA,0.52,"Tesla, OpenAI",11.1,83
10794,DeFi 2.0,Finance,2024-11-24,33,USA,0.07,"Nike, BlackRock",-1.6,50
10795,ESG Investing,Sustainability,2023-06-16,36,EU,-0.17,"Tesla, OpenAI",-0.5,58
10796,DeFi 2.0,Sustainability,2024-06-26,8,China,-0.27,"OpenAI, Tesla",-2.5,70
10797,AI Agents,Finance,2023-01-22,41,India,0.29,"OpenAI, Nike",2.5,80
10798,Green Hydrogen,Sustainability,2025-03-18,41,EU,0.21,"OpenAI, Tesla",2.2,51
10799,AI Agents,Tech,2024-01-20,12,USA,1.0,"OpenAI, Nike",-3.9,90
10800,DeFi 2.0,Tech,2024-08-19,1,USA,0.05,"Tesla, OpenAI",4.4,78
10801,AI Agents,Tech,2023-01-18,30,India,0.66,"Nike, OpenAI",17.1,80
